run,task_id,seed,cv,result_dir,Dcyt,PLK1a_frac,kcatCPC,KmCPC,kbind,KdpH3,kcisCPC,KdNDC80TTK,phiNDC80,KdNDC80pTTK,kcisTTK,kcatTTK,KmTTK,TTKa_frac,KdSgo1,kcatPLK1,KmPLK1,KdpH2ASgo1,KdH3,alpha,Da,kcatH2AH3,I_arms,I_cent,CPC_copiespc,NDC80_copiespc,KNL1_copiespc,BUB1_copiespc,SGO1_copiespc,TTK_copiespc,HASPIN_copiespc,PLK1_copiespc,nucleosome_acces,kcatH3,kcatCPCsub,KmCPCsub,kppCPC,kcatTTKsub,kmTTKsub,CPCa_frac,alpha_kt,Da_kt,KmH2AH3,kpp_ref,kcatplk1,Kmplk1,kppKT_ref,KmH3
10,1,832807,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run10_brcd832807,0.9788689314738938,0.1023659405860857,0.0196230267055638,90.99277741475602,0.2025792650366492,0.0945510990696581,8.902919436989763e-08,10.33495054521593,0.097410414064839,0.2083685742891507,5.224670900144664e-05,1.4664648678156982,52.57777521716171,0.0971300525558256,0.0582580507941787,11.14363875340048,80.54961045774705,0.0977172944867677,0.3453754159516438,0.4882303715273084,0.0010484300143525,1.844047913516606,0.6516452106217108,0.1054497860915803,443421.4963653904,290040.92334680434,171182.5711586758,388204.00498251495,511510.50187648187,168945.55842267358,111007.0813767362,1539087.7057195574,0.1865236082313333,0.5084425790669586,0.5960848189808924,20.57873560681464,0.0006189846909443,0.0355387151558947,16.297246838271054,0.6886005309412916,0.47253335821427,0.0009848458810818,10.962483851554628,0.0105463501438269,1.4548435819416692,87.62264708539891,0.0095818950671674,2.8593856068357586
11,1,563069,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run11_brcd563069,1.0188990197894792,0.0971753477784611,0.0220326838188381,91.58947221166724,0.1999820119554487,0.089593947301156,9.62524723798883e-08,8.259273627034124,0.1013825021776322,0.2238669152998923,5.155445139351599e-05,1.5367510675861094,64.90919815633548,0.1148370422331419,0.0528406678947188,11.903500081313592,77.3451557024376,0.094694869740739,0.3461697533696534,0.5636812068267681,0.0010383397347342,1.5028716714915578,0.6437577641962082,0.0993434608822333,343770.7951697983,261568.9088597792,136445.01279585104,345160.25768882537,445491.1268993376,141446.0426040113,89206.25217552445,1505266.1252631282,0.133748908984405,0.5184863389903701,0.6413769170129017,25.001451565253813,0.0007193528196626,0.0333444912074866,22.002378596190717,0.689344981081309,0.4819841736456542,0.0010545342145497,10.337808065258235,0.0083512954887658,1.680913921936718,68.01992744794866,0.0092533883768761,2.8432534325269536
12,1,68372,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run12_brcd68372,0.9484407406243018,0.0918350600869422,0.0203338500854307,67.43486074894544,0.2060066794181241,0.100249543214049,8.466247757433658e-08,9.363834562076605,0.1076515357061681,0.2464952942764137,5.322921009931956e-05,1.691659997037446,56.426693989867545,0.0961357182140349,0.0513930977349416,12.892228186800727,86.56121925868091,0.1016256998129276,0.3484753822437933,0.5234271356154769,0.0010024001103017,1.8769030536854432,0.510964150101365,0.0980888614164605,399076.7242731162,253833.11887980715,157368.65836834043,317980.858243614,448247.29395492346,142596.30062846988,107850.43078864744,1093505.8105431688,0.1641255762742651,0.4358543710859375,0.6233131573644651,18.586658097951236,0.0006724051736404,0.0298375397173024,21.12947923451075,0.5805352183884879,0.5166567505306772,0.0010004160384848,12.208038070142512,0.010198869016913,1.3312730415841467,76.34067587253847,0.0105036733195598,2.3363359281288103
13,1,655448,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run13_brcd655448,0.8258546551848259,0.1083275251340058,0.0193773050493149,81.31957260562204,0.2157486643084364,0.0994571165919709,9.611695203352589e-08,8.118688633742526,0.1191752907615238,0.1815355678998423,5.531259584349635e-05,1.627091725860144,52.89552160120041,0.1064458758626721,0.0520266156745672,11.900979305813472,77.35076066873853,0.1041967492627432,0.3731846822904102,0.4466002551222385,0.0008085776354145,1.8138309993115984,0.6832182756097658,0.0972675296898244,361331.4204091428,295547.3588611928,125466.8885788898,284144.00173542235,585535.972241016,151424.27174221972,98084.085272707,1255554.5121317408,0.155317256365817,0.4882343200259487,0.8698224511519589,22.42267235953297,0.0006531349321913,0.0387568539483065,17.557348999157544,0.5271818231381858,0.4617943453415801,0.0008909481370182,9.86061841296558,0.0094150519029491,1.1824202058594933,71.4829082941737,0.0089913991004122,2.2757846682452665
14,1,328380,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run14_brcd328380,0.8904844866841013,0.1058506250435594,0.0181450349687664,74.1772820190182,0.1977406382410913,0.0879139260253938,9.350387494792036e-08,9.527464899451896,0.1027352553517618,0.2338613520169595,4.93901184664418e-05,1.4524427950881016,56.15726105912426,0.1191705280869044,0.0535145068124006,12.873899172302004,69.2143674512641,0.0973532677215465,0.3977849441919678,0.5007185486767766,0.0007848252194839,1.7916708275989386,0.5110900379379507,0.1081143694012824,445369.4988392921,315436.8503740372,144219.26567803457,316433.5201073945,497279.0228025345,155748.2356677889,108351.072109667,1401968.986866713,0.1534615945999139,0.3854769414924082,0.6760079480980957,23.671560014789407,0.0006033990710349,0.0348440897729416,18.551281267504766,0.6222437706652305,0.4953157616326686,0.0010147503151729,9.314466396390864,0.0117348787681407,1.388037402400113,61.20359210742723,0.0111051296940628,2.1166110133757785
15,1,341306,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run15_brcd341306,0.99167137323391,0.0999691056585723,0.0246538497961366,94.76110852718124,0.2447668716911785,0.0889961217102756,1.033227025132361e-07,8.983831881241896,0.1077500879465786,0.2197002677522922,4.1896596240504906e-05,1.712269712303831,55.7391243513004,0.0967669296217205,0.051505588359828,11.371256123040386,80.70979664669339,0.106630053728464,0.4070259805163753,0.4770698478730577,0.0011561797399546,1.5236811823291831,0.5811084174039244,0.0991393657760228,380605.3060072346,269293.0103584826,163552.91902834948,322250.31976688094,516264.23500280455,131795.0588490633,96517.13399436355,1480911.8557501123,0.1581891127521706,0.4951042874568903,0.7448374528617683,20.033873953094798,0.000577668905469,0.034153979834231,22.67731667289511,0.5535112794645526,0.5068623245095364,0.0010332158155407,10.243569418428288,0.0097768849010803,1.6958665819895202,70.78085884491665,0.0122013619646618,2.1779991594111068
16,1,387007,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run16_brcd387007,0.9467965551791924,0.0919988119388367,0.0207695151596483,102.8747655534832,0.2214344787875328,0.1009777398569467,1.0392185749670943e-07,8.528313096021714,0.1027487017392859,0.1884296849422254,5.112117439009218e-05,1.4882942287738463,60.40339117991327,0.1013179466563311,0.0520632610315774,12.663943385706467,74.89479344325925,0.0841073453381671,0.402000646775662,0.5224199215217187,0.0009325705561243,1.6093503501149151,0.6229742794708152,0.1012742004571601,344906.7890341734,310229.2338969407,167490.72596024265,365844.6852760417,395676.4116447148,156091.76349709416,114412.4076144516,1605043.3557088298,0.1413556890299297,0.4715074154274993,0.7766666126744199,20.54343270154093,0.0006374637285437,0.0300714546630061,23.074551202165477,0.6200658172523669,0.5102809472164973,0.0012454098537252,10.042194473632966,0.0099802838732233,1.514965346830774,70.4587030986486,0.0098900571063618,2.2463167795319268
17,1,37398,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run17_brcd37398,0.9289874344361092,0.0874671105276096,0.0195123441414032,90.39252935219749,0.1922316094942543,0.0741621477040994,9.809305718322077e-08,9.066315712566366,0.0852766357892595,0.2457194798174767,4.44275610839915e-05,1.6721929714699186,58.20215380210497,0.100576331531063,0.0509958085583517,11.444227904519549,71.95216247149284,0.1056906750275898,0.392366398693191,0.3754848958109362,0.0009973791648384,1.7912770942640734,0.6655077000876058,0.1011455902026185,391245.7304760933,304968.5328990238,157379.9718276021,355309.40791763784,429631.68988759816,143650.1086506916,89281.81533940489,1328669.709676057,0.1514905183213784,0.432688395876635,0.669165394823896,22.589436635412323,0.0005634827550031,0.0322457907787266,23.21706127368946,0.5301692633331577,0.517325194058643,0.0009974368109896,10.921221372533823,0.0110037435555497,1.73584647340147,78.3159835819345,0.0115320031204646,2.3459178294864667
18,1,604803,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run18_brcd604803,0.9985408380186488,0.1019038378334519,0.0200724561727979,97.97932920660328,0.2011027957990971,0.098419243847161,1.1084246923892656e-07,8.604592765883393,0.1033858073186558,0.254714737769986,5.067182378072482e-05,1.6911710949900218,65.30672702758076,0.0808124608159361,0.0529838032609165,12.19087456136768,65.67052047290686,0.0888401884665067,0.3869068904713602,0.4859060684746382,0.0010305003853105,1.5759621843561296,0.5969705442146263,0.1055594886770381,363855.9710310293,272818.74778836896,167570.79477627392,290285.060148162,471672.7810333655,134252.52818915073,107456.30701737052,1357595.4876926593,0.1358154456725184,0.3826636324602181,0.632855193680855,24.325243995765387,0.0006130366229467,0.0356923689360285,19.00124072637209,0.5833338322357655,0.5380632856866097,0.0009164364349955,11.158728779699851,0.0096964146664195,1.4263624585811638,73.66024361938693,0.0099345659297776,2.422073766047527
19,1,729193,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run19_brcd729193,1.1183921449250431,0.1105184772605488,0.0174422808968482,70.88562532888612,0.2019352713528906,0.0856036855048342,1.0809428778854386e-07,9.512089529924618,0.0952433942204543,0.1906077284355711,5.014925570482437e-05,1.4386162212569755,66.378196940346,0.0943362390596381,0.0505742186031223,13.783798599496846,75.41505115550513,0.0981216886969047,0.2935414154314382,0.4728940712598624,0.0010601682901702,1.5305284168506634,0.5785226459319489,0.1032859462559595,374072.30368414713,327913.55212556134,145534.92757154992,319235.7011536274,568242.7384047939,152600.25639423216,101332.36173872916,1425083.2429683616,0.1249555606765459,0.477100152003268,0.6751775220242321,24.003644264203007,0.0006010278624607,0.0300831526297073,19.076512961704942,0.5532492256010267,0.4777005273720848,0.0010050616841074,9.13916179615663,0.0107679915437147,1.568950205498839,77.73861495411393,0.0093058554906862,2.5396766877998247
20,2,669790,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run20_brcd669790,1.0015310739927552,0.1009387655019656,0.0218560813821778,82.45515290648858,0.2111764345737805,0.0962949788115281,9.592609606428453e-08,8.570570988056602,0.1176993385688258,0.1665789330304863,5.466968437858352e-05,1.5304530447255411,47.81546834042569,0.0874210885749495,0.040844755201745,13.461313720792834,72.58338942344122,0.1174945516036971,0.3998565121721369,0.4769067106427584,0.0008538458123399,1.8521535653869712,0.4954482870753005,0.1082569626139268,360118.5917141804,286086.0034766005,134148.29628241627,321055.8829679926,537540.5590981678,140226.74299002983,102435.13787615168,1655875.5520042111,0.1524879303044999,0.4379875408779091,0.7513517938016725,20.8379936935499,0.00065090064644,0.0326938234604236,18.799585783639465,0.557019169011584,0.6979858468111628,0.0010622387155356,9.701558764773562,0.0108087195928265,1.300284353660568,63.90815648719288,0.0115503222090799,2.342387248723073
21,2,468746,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run21_brcd468746,1.0595426984272855,0.0998906412016917,0.0207199653703658,90.60883517859396,0.1831485582970536,0.1028857542914797,8.759095274982226e-08,8.465828053674567,0.08914600599369,0.1650789500199637,5.4687319414034366e-05,1.5939270532208094,59.04436187356632,0.0878598804481036,0.0474443833191171,12.645709826576976,88.30732944567919,0.0948775499198208,0.4445559946421875,0.4872997484989831,0.0009365277403711,1.6156809924466022,0.6135503524599714,0.1137130352378207,352036.6252808454,321381.79928967165,150672.6995976586,313906.9309007049,491652.6136431895,170746.80037301907,91270.48064476084,1377945.0384958708,0.1625229837063182,0.4169126242780685,0.686569717316141,23.547753358091715,0.0007455680153365,0.033331293558123,20.270681836896056,0.5752285230848438,0.4623587795505324,0.0010360093125438,9.802182879685724,0.0106311572085594,1.5972787101204986,79.5518480434751,0.0110537855528698,2.2899636613171928
22,2,353757,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run22_brcd353757,0.992657712066312,0.1099047343767939,0.0184945076308292,82.28047370298164,0.2374447259903089,0.0997591484300755,1.0845108840993925e-07,8.418800219746688,0.112734815644558,0.2103651604791606,4.4911500764993705e-05,1.5536804994611086,50.9346025386693,0.1038075963480242,0.0544728942724916,12.429375282814668,87.55020084649196,0.10103887981594,0.3329981121376579,0.5461087344104382,0.0008794672663959,1.8632653822960985,0.5459991480832733,0.1025882290517605,403369.2029208734,279906.35871092434,145357.7447591368,309913.34422459704,456429.11800605146,161826.46068355153,113386.7797362454,1319510.7570596426,0.1373172247332902,0.3990067142471464,0.6597043617203284,22.797470303344127,0.0005631545737568,0.0382179152807638,21.063968946978704,0.5643608004455429,0.5557058664200825,0.0009380138929286,11.23263527109398,0.0090730517319589,1.4129375347497994,81.62452821633566,0.0104448365226903,2.0216673865826915
23,2,760866,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run23_brcd760866,0.9201502478210936,0.0931686448165707,0.0223748972118517,78.31347670417951,0.2276430753456279,0.0968742778625549,1.0174068667318357e-07,7.459811701102145,0.0977352363448532,0.1949668249900079,4.868659214036493e-05,1.3552623271764053,45.900513012663104,0.0867602541436554,0.0542484665994151,11.80318551741032,69.93026277549087,0.0987578360638312,0.3827815630943709,0.4935601036830416,0.0009804689142292,2.02060411559821,0.5916688629245624,0.1136542693815239,415024.2718314086,313666.41660296865,138829.65400348906,376846.5214826246,534465.3411427707,133088.1646239455,98149.8007320198,1171277.572166012,0.1423591350333178,0.3830676208056024,0.7233388101038312,20.648704487103824,0.0006634395291218,0.0408539907069855,20.5053514128488,0.7043860274115651,0.4673868082588922,0.0009276717401499,11.69500379706676,0.0103746676760807,1.5503160846275577,76.10626166790371,0.0081767789856273,2.541490295975994
24,2,517954,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run24_brcd517954,0.8295836408458,0.0908815862507095,0.0214538633641442,77.19880738133871,0.2167087011907884,0.0956236961961172,1.3065111571794281e-07,8.137420097816486,0.1052727309508597,0.2114222180296641,4.74521919758651e-05,1.6262976171647057,43.57818547177185,0.0870084810056913,0.0582598420063774,13.717961689999118,71.5288436995838,0.0903416688046174,0.4503778664494341,0.4579246761882417,0.0010134585926749,1.9616885341567865,0.4607427257602711,0.1059309832952659,428634.5570392712,318286.5437236408,129241.59943094366,394471.45201901125,470385.8333731173,186545.540909128,114772.73901084952,1252013.414985655,0.1447649405436441,0.4096861357469448,0.7545916829591011,23.02719531212692,0.0006020145936853,0.0375321744530119,16.983252810768764,0.4978692189745138,0.3976125351765055,0.0009641047606259,11.623175921021533,0.0093793864549111,1.6221527210122555,65.63242167915759,0.0098296738323187,2.1181011634293267
25,2,302187,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run25_brcd302187,0.9775652252051208,0.1092045753948277,0.0228907273763152,94.11384053192752,0.1781833333947057,0.089291254627473,9.825663057654253e-08,7.969439105651145,0.1009147124532325,0.2603174587639602,4.725398447196841e-05,1.582697636266585,52.1163261351185,0.0969122357255489,0.0524303875421067,11.69478381669645,76.4050606717084,0.1007579280209648,0.3374285325153586,0.5382178664155737,0.0009664309075034,1.7124784875110677,0.69322014254112,0.0899103163678673,488483.9719671148,318685.9368307037,143687.47445171318,318108.4970795984,494046.3390670006,137552.30914903557,98558.6783330098,1281798.7282251902,0.1706497925186519,0.5086668708928376,0.6600513911764436,20.461124939876235,0.0006551544290052,0.034518217650787,20.38025399328621,0.5569335198206964,0.5094760632281292,0.0010467554526434,10.497788721655214,0.0101292249298648,1.520386764844491,80.61072857082718,0.0106269125949654,2.9506927659228337
26,2,753423,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run26_brcd753423,0.983665763812781,0.1067263828029015,0.0228466359789157,88.15740876057052,0.2099784778037452,0.0911041536818673,1.2758668314081545e-07,11.10057011186166,0.1020250892679806,0.2280396678237578,4.937133732600086e-05,1.2383444908603345,58.54984382214308,0.083942266718793,0.0561739207120634,11.179901498027702,74.22928822673421,0.1005823810392607,0.4062027959482965,0.5221060600991871,0.0011421434688439,1.808736396888719,0.5826357849643262,0.0939456638058179,427316.2587948007,279840.311596219,157513.03622947898,362587.1875626292,461272.3228735064,167197.71214607274,112047.25045800404,1185598.937595352,0.1643973596266559,0.4772668952777409,0.6682212615606197,20.62430738751678,0.0005660632068724,0.0411499587375572,21.4551695845745,0.6628341000661383,0.5632937747543216,0.0009812939751154,10.32415378247233,0.0095569844212357,1.473428614660165,81.33150083892009,0.0090809923923352,2.3706565547682072
27,2,5163,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run27_brcd5163,1.055154208861664,0.1085220596956376,0.0193555151518984,87.13557433703029,0.196387894858751,0.089056062605223,9.990187718077838e-08,9.203875593830066,0.098763187380537,0.1788223033683774,4.925666551327419e-05,1.5734541100277453,52.84108746844049,0.1081867329917096,0.0581673690568933,12.689542798944988,69.24670700703037,0.1031337526486838,0.4297072298192503,0.4734827939839571,0.0011386587770132,1.649280332186127,0.5697830217996883,0.1059246918062598,482989.3735084408,319430.96535370743,159458.22758127548,318618.82947425864,519324.0592549446,144768.7069598308,102602.29540727132,1411016.9945548049,0.1605107609142755,0.4815477128346613,0.7026780444628545,20.770913879864885,0.0006039923325646,0.038778425472093,19.10876952582437,0.586842419490329,0.5121581165888582,0.0010327827341334,10.881294701943528,0.0100054656213175,1.6605987183535214,83.53260193388921,0.0096733660694163,2.508126611556826
28,2,554232,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run28_brcd554232,1.021089740183786,0.0981637547909111,0.0167548749220793,78.51576804010284,0.2001522644855156,0.0867944473443155,1.0264440820713949e-07,7.584727738261463,0.1052953567910173,0.1884544910652571,5.264645211640982e-05,1.37672565428451,53.54580841335122,0.0992249691479868,0.0527085824488806,12.58479048980244,80.10332059030466,0.1030642942180006,0.4181498654291821,0.502112109426494,0.0010353282055969,1.498276983790106,0.6461572985557776,0.1129295294774236,413012.5380467544,341071.288880979,149964.82010738392,316993.23578030325,507067.0237287449,140252.18631640176,111505.86355544478,1208790.7794314306,0.1500523939123308,0.3912271103312184,0.726262065188238,18.96382312596252,0.0006054853568186,0.0329690090770283,18.99062639541308,0.5154994792167441,0.4903056559418526,0.0010911734294147,10.638158429898912,0.0100489254337831,1.407776333598797,75.83687744812082,0.0098079753965192,2.83481906246457
29,2,125525,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run29_brcd125525,0.931882837382847,0.1124453524842519,0.0250621915700606,76.69762157595147,0.2321152753223775,0.0857997048509399,1.067192811214516e-07,7.964514630170871,0.1058551114148627,0.2133092104072488,5.1336272992682e-05,1.826427884852068,56.38267224042184,0.1027779459583017,0.0487741854389336,12.899973281435985,88.27613107255146,0.1091370560921805,0.4169813348478692,0.4616531995155757,0.001044446872386,1.7199727983973965,0.5337591457641309,0.0982404725295004,417891.70368629065,332865.8513573127,150878.80452725978,319494.9017565036,469647.97095740895,163262.59255288582,111603.46066930416,1262964.4919918303,0.1536634331008881,0.4287538460980759,0.7661960585485481,21.870632393305048,0.000642755337672,0.0340226021912471,17.12764722675523,0.6347723425286032,0.4165562799545926,0.0013040301495685,10.86300818988766,0.0088475086506126,1.453493478330934,79.8560679899146,0.0107524822822646,2.0149762369352358
30,3,604802,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run30_brcd604802,0.9852737214093648,0.1022305454862731,0.0176698119592064,88.54134582946217,0.2112393198262157,0.1002949845500141,1.1169065714803603e-07,8.148403250788864,0.1177614276112543,0.2109781756542947,5.7105675865264704e-05,1.5892325729331631,52.86358797055731,0.0948728389811193,0.0452726678335192,12.100132806721502,71.16132471508621,0.0865086255452993,0.3919866742666196,0.4916823434022908,0.0010991626672788,1.7974649931445237,0.6142637821673332,0.1073931375936311,455137.2436094529,295948.36808224616,166996.82038939107,293829.120199129,507230.65514659067,163371.3973531464,99683.60122247136,1215899.1844002812,0.1320444720816339,0.4500156140474868,0.6649481460223122,20.763215608513097,0.0005792582179959,0.0360219011722107,17.017667080051947,0.5628275262300875,0.5655412557224887,0.0009240932723058,11.274558423767498,0.0098546695307462,1.4920035823396305,69.77433445922813,0.0094923677423688,2.643002714119417
31,3,871852,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run31_brcd871852,0.9660628070497896,0.1220071430396704,0.0258251835691409,85.73166425534833,0.2393937222210367,0.0972442915846888,1.011200658503812e-07,7.20159159773112,0.100985643321122,0.1665025567087004,5.069732994305548e-05,1.542032577338397,59.24013944816505,0.1043958713156141,0.0487509581549116,12.282855044798689,75.05094123565871,0.0979364384198429,0.3735661666833853,0.555139968248201,0.0009817278126006,1.859319602357134,0.6020105044050947,0.0816078213520268,362902.619174526,299471.71855753975,147932.98997051083,290942.4587135943,460656.2288993213,163012.39505090172,127170.93858797876,1310373.891540782,0.1402247265739044,0.3832973239696537,0.8028466683339316,17.712661321899915,0.000616044295651,0.030657055382018,20.28356377264559,0.5832053461063149,0.4278078290756106,0.0010194876851537,11.127908584173086,0.0093117518838046,1.5491971337834125,72.34771997649328,0.010546475349369,2.4448697432631463
32,3,520896,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run32_brcd520896,0.9449911516553352,0.0980376072091599,0.0179220219559769,80.47556430686983,0.1914353626626772,0.0977429619773696,1.097723443534319e-07,8.294656390293214,0.107281694371859,0.2446763824109733,5.3370475131619465e-05,1.4981719394797393,61.057360744622684,0.0950782862650317,0.0523868283656421,12.213956509977208,88.20335589594423,0.1073932915606692,0.3674106405148903,0.4886282242612156,0.0008641206468419,1.992408371216693,0.608975536063438,0.1060723010754189,325982.9987197304,267867.3253934333,155930.9571085132,272825.15364627255,483173.7433581299,162566.65289222987,116331.58877053316,1284223.0673181256,0.1882404817012817,0.4390715661795322,0.5889589605670952,21.63316254198809,0.0005945863765754,0.0326794571955083,18.42784815031367,0.6223310985296439,0.5571394839282513,0.0009016292619977,11.444721772496912,0.0100676094658293,1.320675751647816,70.17089117649456,0.0105445043082063,2.34970483593532
33,3,586195,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run33_brcd586195,1.0359054606549765,0.1126931718832091,0.0192841685295922,79.77889059736289,0.2176398677513443,0.0967825613910771,1.0770311964893463e-07,8.60491216677575,0.0988608004085719,0.2217810107579692,4.7445967135158793e-05,1.874623789405417,57.52985541035875,0.1128221491724237,0.0658386622616231,10.42717673305446,85.45382622520022,0.098340049357369,0.4197336434186251,0.4559460585288691,0.0010236918630728,1.6128899873504363,0.629568065904331,0.0931273454011967,385785.7819689957,279717.55230215844,158819.2192544638,323747.6923707089,516725.9158816357,156515.32839065674,117844.62856809844,1459864.243944684,0.1407283800725747,0.5071412838428894,0.8371929356193545,27.70455221495085,0.0007423621395242,0.0381306603643596,21.767899025655428,0.5791857626357062,0.470696415991913,0.0009404452747324,11.4444099649466,0.0095141664986922,1.394508882153718,74.6727864174456,0.0104990878938563,2.4115340845482267
34,3,784783,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run34_brcd784783,1.069347014695302,0.091914672819863,0.0184894294132792,83.78471510217625,0.2175250966965777,0.0899491528279086,9.390679598367317e-08,7.536510792097755,0.1044796292785518,0.172318040642124,4.77544332786105e-05,1.8048279377367085,52.74206730124582,0.1080618587619649,0.0517875497219995,12.269020288611731,65.4618122343965,0.1051862985286413,0.3783848675278114,0.4923400423900987,0.0009739064248229,1.8075917991437151,0.6318529464387816,0.0978683970829738,372760.91273190576,272341.376917935,133102.81027936036,299484.1676059004,489166.1835750925,173198.4566126847,115161.6778005112,1452548.3580733582,0.1279839027514734,0.4229881413490003,0.5530887792293001,25.6091985690678,0.0005881483498106,0.0287049927269856,20.26170671229733,0.5499314079989164,0.5100026146863778,0.0010744712471388,10.35603864687602,0.0111588451644024,1.515034130520722,80.80694045072826,0.0095961943400392,2.390673385418916
35,3,690044,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run35_brcd690044,0.9037983133147824,0.0932329614289291,0.0179949543679021,93.04945534012046,0.212504350739494,0.093774692066378,1.057801326517466e-07,8.316422227236071,0.0942759952445075,0.2109278608228857,4.85103554092436e-05,1.6457932108392506,69.24926345934757,0.0982396523103884,0.0547277680441292,13.49289506280478,81.41487211270133,0.0841664510773499,0.4063291872891171,0.5736326633471786,0.0010394245466032,1.577839559564933,0.6316167519980335,0.0885949898484456,494429.5784460887,300423.14516742824,167081.02904039933,325268.6994827006,555512.0226860708,145557.7941285609,108491.4555457102,1558986.6987745422,0.1428085328029902,0.4460539535601422,0.7057587255786013,19.967421017905625,0.0006367696702322,0.0379772943987145,15.991508351312422,0.5235889396063865,0.4942365797997129,0.0010981500120484,9.297790668820802,0.0121095862487003,1.4464981618959745,70.87914360296541,0.0122300531365026,2.318242875008848
36,3,919874,0.1,/sfs/gpfs/tardis/home/aca9pw/VCell_Analysis/3c_run_pyvcell/workspace/ensemble_run36_brcd919874,0.981607500519904,0.121021371429352,0.021596665130547,92.76461073837504,0.2474410200461494,0.0962153476942429,1.0249125398072757e-07,8.546736592601295,0.117787079988263,0.2563663101667143,5.544283342618079e-05,1.632763948640207,57.29461550672716,0.085151604450101,0.0553431372827267,12.098673316094564,91.00018808624634,0.095794671919214,0.4126950733241428,0.4676056270800222,0.001068752587774,1.624590347741235,0.68226198909891,0.097607497049304,418821.5140044885,285481.806794174,176917.86971161977,326128.8146684265,445186.9132218853,132856.57820784414,103203.02128149688,1182850.2027800416,0.1456453047765916,0.4998819492811203,0.6885727789004559,24.270200562120408,0.0006121673752955,0.0332595496429989,19.14224856616533,0.5547101379023374,0.486220665869911,0.0009903022954541,10.981972175470547,0.0080896418412801,1.2651349710002455,75.91518607378748,0.0095129779360198,2.7114429501939368
